#Note:G; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
2626 4.82093695e-1 -7.31365894e-1
2628 4.84594841e-1 -7.07934475e-1
2630 4.87608066e-1 -6.84543512e-1
2632 4.91147229e-1 -6.61181385e-1
2634 4.95228234e-1 -6.37837106e-1
2636 4.99869125e-1 -6.14500390e-1
2638 5.05090199e-1 -5.91161739e-1
2640 5.10914138e-1 -5.67812545e-1
2642 5.17366139e-1 -5.44445215e-1
2644 5.24474075e-1 -5.21053312e-1
2646 5.32268657e-1 -4.97631738e-1
2648 5.40783615e-1 -4.74176931e-1
2650 5.50055895e-1 -4.50687111e-1
2652 5.60125862e-1 -4.27162567e-1
2654 5.71037519e-1 -4.03605986e-1
2656 5.82838731e-1 -3.80022851e-1
2658 5.95581463e-1 -3.56421893e-1
2660 6.09322009e-1 -3.32815629e-1
2662 6.24121221e-1 -3.09220978e-1
2664 6.40044731e-1 -2.85659987e-1
2666 6.57163140e-1 -2.62160669e-1
2668 6.75552174e-1 -2.38757965e-1
2670 6.95292781e-1 -2.15494866e-1
2672 7.16471151e-1 -1.92423695e-1
2674 7.39178616e-1 -1.69607571e-1
2676 7.63511407e-1 -1.47122091e-1
2678 7.89570201e-1 -1.25057216e-1
2680 8.17459408e-1 -1.03519404e-1
2682 8.47286122e-1 -8.26339834e-2
2684 8.79158631e-1 -6.25477601e-2
2686 9.13184391e-1 -4.34318506e-2
2688 9.49467322e-1 -2.54846907e-2
2690 9.88104281e-1 -8.93515027e-3
2692 1.02918054e+0 5.95436443e-3
2694 1.07276411e+0 1.88849955e-2
2696 1.11889865e+0 2.95189556e-2
2698 1.16759499e+0 3.74778276e-2
2700 1.21882087e+0 4.23420944e-2
2702 1.27248912e+0 4.36524675e-2
2704 1.32844426e+0 4.09137135e-2
2706 1.38644786e+0 3.36017808e-2
2708 1.44616332e+0 2.11750986e-2
2710 1.50714098e+0 3.09089638e-3
2712 1.56880507e+0 -2.11727610e-2
2714 1.63044441e+0 -5.20888807e-2
2716 1.69120911e+0 -9.00476479e-2
2718 1.75011602e+0 -1.35317855e-1
2720 1.80606534e+0 -1.88005890e-1
2722 1.85787039e+0 -2.48015756e-1
2724 1.90430149e+0 -3.15014726e-1
2726 1.94414294e+0 -3.88409979e-1
2728 1.97625989e+0 -4.67341528e-1
2730 1.99966972e+0 -5.50695659e-1
2732 2.01361037e+0 -6.37140940e-1
2734 2.01759750e+0 -7.25185720e-1
2736 2.01146275e+0 -8.13252633e-1
2738 1.99536766e+0 -8.99762650e-1
2740 1.96979108e+0 -9.83219427e-1
2742 1.93549212e+0 -1.06228465e+0
2744 1.89345358e+0 -1.13583673e+0
2746 1.84481371e+0 -1.20300809e+0
2748 1.79079447e+0 -1.26319979e+0
2750 1.73263386e+0 -1.31607529e+0
2752 1.67152797e+0 -1.36153760e+0
2754 1.60858618e+0 -1.39969491e+0
2756 1.54480047e+0 -1.43082047e+0
2758 1.48102820e+0 -1.45531102e+0
2760 1.41798630e+0 -1.47364767e+0
2762 1.35625433e+0 -1.48636140e+0
2764 1.29628385e+0 -1.49400445e+0
2766 1.23841157e+0 -1.49712777e+0
2768 1.18287452e+0 -1.49626441e+0
2770 1.12982547e+0 -1.49191797e+0
2772 1.07934792e+0 -1.48455531e+0
2774 1.03146970e+0 -1.47460268e+0
2776 9.86175073e-1 -1.46244439e+0
2778 9.43415140e-1 -1.44842330e+0
2780 9.03116511e-1 -1.43284262e+0
2782 8.65188501e-1 -1.41596845e+0
2784 8.29528895e-1 -1.39803280e+0
2786 7.96028540e-1 -1.37923675e+0
2788 7.64574906e-1 -1.35975371e+0
2790 7.35054818e-1 -1.33973244e+0
2792 7.07356484e-1 -1.31930001e+0
2794 6.81370988e-1 -1.29856448e+0
2796 6.56993328e-1 -1.27761725e+0
2798 6.34123115e-1 -1.25653534e+0
2800 6.12665005e-1 -1.23538325e+0
2802 5.92528923e-1 -1.21421472e+0
2804 5.73630138e-1 -1.19307418e+0
2806 5.55889225e-1 -1.17199811e+0
2808 5.39231939e-1 -1.15101614e+0
2810 5.23589042e-1 -1.13015204e+0
2812 5.08896083e-1 -1.10942461e+0
2814 4.95093160e-1 -1.08884837e+0
2816 4.82124670e-1 -1.06843420e+0
2818 4.69939049e-1 -1.04818992e+0
2820 4.58488524e-1 -1.02812071e+0
2822 4.47728862e-1 -1.00822954e+0
2824 4.37619130e-1 -9.88517511e-1
2826 4.28121470e-1 -9.68984132e-1
2828 4.19200882e-1 -9.49627585e-1
2830 4.10825025e-1 -9.30444933e-1
2832 4.02964021e-1 -9.11432304e-1
2834 3.95590285e-1 -8.92585041e-1
2836 3.88678358e-1 -8.73897841e-1
2838 3.82204757e-1 -8.55364860e-1
2840 3.76147835e-1 -8.36979809e-1
2842 3.70487651e-1 -8.18736038e-1
2844 3.65205854e-1 -8.00626596e-1
2846 3.60285574e-1 -7.82644290e-1
2848 3.55711325e-1 -7.64781734e-1
2850 3.51468909e-1 -7.47031384e-1
2852 3.47545341e-1 -7.29385572e-1
2854 3.43928768e-1 -7.11836531e-1
2856 3.40608408e-1 -6.94376415e-1
2858 3.37574479e-1 -6.76997318e-1
2860 3.34818155e-1 -6.59691284e-1
2862 3.32331508e-1 -6.42450318e-1
2864 3.30107467e-1 -6.25266391e-1
2866 3.28139781e-1 -6.08131446e-1
2868 3.26422981e-1 -5.91037399e-1
2870 3.24952351e-1 -5.73976142e-1
2872 3.23723903e-1 -5.56939537e-1
2874 3.22734357e-1 -5.39919418e-1
2876 3.21981121e-1 -5.22907586e-1
2878 3.21462274e-1 -5.05895804e-1
2880 3.21176565e-1 -4.88875795e-1
2882 3.21123397e-1 -4.71839229e-1
2884 3.21302827e-1 -4.54777725e-1
2886 3.21715569e-1 -4.37682839e-1
2888 3.22362995e-1 -4.20546059e-1
2890 3.23247143e-1 -4.03358795e-1
2892 3.24370728e-1 -3.86112375e-1
2894 3.25737158e-1 -3.68798036e-1
2896 3.27350552e-1 -3.51406915e-1
2898 3.29215762e-1 -3.33930045e-1
2900 3.31338404e-1 -3.16358346e-1
2902 3.33724881e-1 -2.98682620e-1
2904 3.36382430e-1 -2.80893544e-1
2906 3.39319155e-1 -2.62981667e-1
2908 3.42544076e-1 -2.44937404e-1
2910 3.46067183e-1 -2.26751036e-1
2912 3.49899492e-1 -2.08412711e-1
2914 3.54053114e-1 -1.89912439e-1
2916 3.58541322e-1 -1.71240104e-1
2918 3.63378638e-1 -1.52385465e-1
2920 3.68580916e-1 -1.33338170e-1
2922 3.74165445e-1 -1.14087769e-1
2924 3.80151056e-1 -9.46237341e-2
2926 3.86558241e-1 -7.49354853e-2
2928 3.93409288e-1 -5.50124243e-2
2930 4.00728424e-1 -3.48439755e-2
2932 4.08541974e-1 -1.44196376e-2
2934 4.16878542e-1 6.27095237e-3
2936 4.25769197e-1 2.72379410e-2
2938 4.35247692e-1 4.84911639e-2
2940 4.45350690e-1 7.00400307e-2
2942 4.56118024e-1 9.18933863e-2
2944 4.67592970e-1 1.14059345e-1
2946 4.79822556e-1 1.36545089e-1
2948 4.92857885e-1 1.59356631e-1
2950 5.06754503e-1 1.82498529e-1
2952 5.21572779e-1 2.05973544e-1
2954 5.37378333e-1 2.29782234e-1
2956 5.54242477e-1 2.53922476e-1
2958 5.72242702e-1 2.78388888e-1
2960 5.91463181e-1 3.03172151e-1
2962 6.11995303e-1 3.28258208e-1
2964 6.33938219e-1 3.53627301e-1
2966 6.57399405e-1 3.79252855e-1
2968 6.82495204e-1 4.05100141e-1
2970 7.09351358e-1 4.31124710e-1
2972 7.38103476e-1 4.57270555e-1
2974 7.68897412e-1 4.83467950e-1
2976 8.01889504e-1 5.09630929e-1
2978 8.37246605e-1 5.35654349e-1
2980 8.75145811e-1 5.61410493e-1
2982 9.15773787e-1 5.86745160e-1
2984 9.59325535e-1 6.11473198e-1
2986 1.00600242e+0 6.35373459e-1
2988 1.05600924e+0 6.58183164e-1
2990 1.10955003e+0 6.79591728e-1
2992 1.16682230e+0 6.99234132e-1
2994 1.22800927e+0 7.16684036e-1
2996 1.29326974e+0 7.31446953e-1
2998 1.36272498e+0 7.42953961e-1
3000 1.43644237e+0 7.50556674e-1
