#Note:D; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
2622 6.82437917e-1 3.32700476e-1
2624 7.07954073e-1 3.62988136e-1
2626 7.35298384e-1 3.93594022e-1
2628 7.64615642e-1 4.24477546e-1
2630 7.96062776e-1 4.55585922e-1
2632 8.29809501e-1 4.86851761e-1
2634 8.66038856e-1 5.18190250e-1
2636 9.04947546e-1 5.49495833e-1
2638 9.46746015e-1 5.80638331e-1
2640 9.91658119e-1 6.11458423e-1
2642 1.03992023e+0 6.41762432e-1
2644 1.09177960e+0 6.71316344e-1
2646 1.14749165e+0 6.99839022e-1
2648 1.20731597e+0 7.26994629e-1
2650 1.27151051e+0 7.52384301e-1
2652 1.34032358e+0 7.75537235e-1
2654 1.41398298e+0 7.95901483e-1
2656 1.49268176e+0 8.12834927e-1
2658 1.57655982e+0 8.25597196e-1
2660 1.66568084e+0 8.33343600e-1
2662 1.76000389e+0 8.35122604e-1
2664 1.85934971e+0 8.29878816e-1
2666 1.96336183e+0 8.16464026e-1
2668 2.07146399e+0 7.93659193e-1
2670 2.18281609e+0 7.60210572e-1
2672 2.29627297e+0 7.14882900e-1
2674 2.41035173e+0 6.56531664e-1
2676 2.52321564e+0 5.84194526e-1
2678 2.63268353e+0 4.97198888e-1
2680 2.73627387e+0 3.95278311e-1
2682 2.83129087e+0 2.78685647e-1
2684 2.91495490e+0 1.48286269e-1
2686 2.98457254e+0 5.61232659e-3
2688 3.03773231e+0 -1.47139824e-1
2690 3.07250343e+0 -3.07180855e-1
2692 3.08760940e+0 -4.71269569e-1
2694 3.08254854e+0 -6.35911873e-1
2696 3.05764050e+0 -7.97593373e-1
2698 3.01399073e+0 -9.53013783e-1
2700 2.95337955e+0 -1.09929107e+0
2702 2.87809578e+0 -1.23411027e+0
2704 2.79074218e+0 -1.35580381e+0
2706 2.69404081e+0 -1.46336340e+0
2708 2.59066135e+0 -1.55639426e+0
2710 2.48308689e+0 -1.63502879e+0
2712 2.37352301e+0 -1.69981843e+0
2714 2.26384819e+0 -1.75162031e+0
2716 2.15559905e+0 -1.79149097e+0
2718 2.04998183e+0 -1.82059486e+0
2720 1.94790093e+0 -1.84013107e+0
2722 1.84999712e+0 -1.85127839e+0
2724 1.75668927e+0 -1.85515727e+0
2726 1.66821539e+0 -1.85280575e+0
2728 1.58467057e+0 -1.84516647e+0
2730 1.50604023e+0 -1.83308187e+0
2732 1.43222834e+0 -1.81729515e+0
2734 1.36308069e+0 -1.79845504e+0
2736 1.29840350e+0 -1.77712280e+0
2738 1.23797806e+0 -1.75378034e+0
2740 1.18157202e+0 -1.72883873e+0
2742 1.12894780e+0 -1.70264662e+0
2744 1.07986881e+0 -1.67549814e+0
2746 1.03410389e+0 -1.64764019e+0
2748 9.91430357e-1 -1.61927899e+0
2750 9.51635968e-1 -1.59058592e+0
2752 9.14520118e-1 -1.56170267e+0
2754 8.79894429e-1 -1.53274567e+0
2756 8.47582905e-1 -1.50380994e+0
2758 8.17421784e-1 -1.47497241e+0
2760 7.89259175e-1 -1.44629475e+0
2762 7.62954560e-1 -1.41782578e+0
2764 7.38378198e-1 -1.38960355e+0
2766 7.15410495e-1 -1.36165704e+0
2768 6.93941349e-1 -1.33400768e+0
2770 6.73869495e-1 -1.30667054e+0
2772 6.55101871e-1 -1.27965545e+0
2774 6.37553010e-1 -1.25296786e+0
2776 6.21144456e-1 -1.22660954e+0
2778 6.05804226e-1 -1.20057931e+0
2780 5.91466299e-1 -1.17487346e+0
2782 5.78070149e-1 -1.14948629e+0
2784 5.65560310e-1 -1.12441042e+0
2786 5.53885979e-1 -1.09963712e+0
2788 5.43000651e-1 -1.07515657e+0
2790 5.32861782e-1 -1.05095810e+0
2792 5.23430494e-1 -1.02703032e+0
2794 5.14671290e-1 -1.00336134e+0
2796 5.06551810e-1 -9.79938817e-1
2798 4.99042601e-1 -9.56750129e-1
2800 4.92116918e-1 -9.33782415e-1
2802 4.85750535e-1 -9.11022655e-1
2804 4.79921580e-1 -8.88457731e-1
2806 4.74610394e-1 -8.66074466e-1
2808 4.69799392e-1 -8.43859662e-1
2810 4.65472952e-1 -8.21800129e-1
2812 4.61617310e-1 -7.99882702e-1
2814 4.58220472e-1 -7.78094262e-1
2816 4.55272136e-1 -7.56421745e-1
2818 4.52763629e-1 -7.34852155e-1
2820 4.50687849e-1 -7.13372562e-1
2822 4.49039224e-1 -6.91970116e-1
2824 4.47813675e-1 -6.70632040e-1
2826 4.47008597e-1 -6.49345640e-1
2828 4.46622838e-1 -6.28098300e-1
2830 4.46656698e-1 -6.06877488e-1
2832 4.47111933e-1 -5.85670756e-1
2834 4.47991764e-1 -5.64465744e-1
2836 4.49300906e-1 -5.43250187e-1
2838 4.51045597e-1 -5.22011921e-1
2840 4.53233641e-1 -5.00738895e-1
2842 4.55874460e-1 -4.79419185e-1
2844 4.58979158e-1 -4.58041014e-1
2846 4.62560597e-1 -4.36592775e-1
2848 4.66633479e-1 -4.15063067e-1
2850 4.71214451e-1 -3.93440729e-1
2852 4.76322210e-1 -3.71714889e-1
2854 4.81977636e-1 -3.49875029e-1
2856 4.88203925e-1 -3.27911049e-1
2858 4.95026755e-1 -3.05813362e-1
2860 5.02474451e-1 -2.83572993e-1
2862 5.10578183e-1 -2.61181711e-1
2864 5.19372173e-1 -2.38632176e-1
2866 5.28893926e-1 -2.15918119e-1
2868 5.39184483e-1 -1.93034558e-1
2870 5.50288692e-1 -1.69978050e-1
2872 5.62255504e-1 -1.46746992e-1
2874 5.75138288e-1 -1.23341979e-1
2876 5.88995171e-1 -9.97662207e-2
2878 6.03889393e-1 -7.60260403e-2
2880 6.19889682e-1 -5.21314584e-2
2882 6.37070641e-1 -2.80968809e-2
2884 6.55513144e-1 -3.94190843e-3
2886 6.75304721e-1 2.03077143e-2
2888 6.96539937e-1 4.46189853e-2
2890 7.19320729e-1 6.89503440e-2
2892 7.43756694e-1 9.32501524e-2
2894 7.69965273e-1 1.17454928e-1
2896 7.98071823e-1 1.41487295e-1
2898 8.28209480e-1 1.65253617e-1
2900 8.60518785e-1 1.88641284e-1
2902 8.95146946e-1 2.11515606e-1
2904 9.32246643e-1 2.33716312e-1
2906 9.71974233e-1 2.55053614e-1
2908 1.01448716e+0 2.75303874e-1
2910 1.05994041e+0 2.94204891e-1
2912 1.10848163e+0 3.11450915e-1
2914 1.16024488e+0 3.26687535e-1
2916 1.21534233e+0 3.39506707e-1
2918 1.27385395e+0 3.49442294e-1
2920 1.33581458e+0 3.55966662e-1
2922 1.40119830e+0 3.58489080e-1
2924 1.46989983e+0 3.56356891e-1
2926 1.54171326e+0 3.48860676e-1
2928 1.61630837e+0 3.35244847e-1
2930 1.69320580e+0 3.14725278e-1
2932 1.77175263e+0 2.86515546e-1
2934 1.85110109e+0 2.49863093e-1
2936 1.93019390e+0 2.04095934e-1
2938 2.00776065e+0 1.48679318e-1
2940 2.08233000e+0 8.32800259e-2
2942 2.15226236e+0 7.83369227e-3
2944 2.21580611e+0 -7.73918334e-2
2946 2.27117821e+0 -1.71746180e-1
2948 2.31666575e+0 -2.74169244e-1
2950 2.35074067e+0 -3.83196250e-1
2952 2.37217543e+0 -4.97001073e-1
2954 2.38014489e+0 -6.13478412e-1
2956 2.37429925e+0 -7.30358807e-1
2958 2.35479670e+0 -8.45344127e-1
2960 2.32229011e+0 -9.56246964e-1
2962 2.27787007e+0 -1.06111649e+0
2964 2.22297319e+0 -1.15833614e+0
2966 2.15926981e+0 -1.24668404e+0
2968 2.08854622e+0 -1.32535390e+0
2970 2.01259537e+0 -1.39394022e+0
2972 1.93312590e+0 -1.45239586e+0
2974 1.85169490e+0 -1.50097209e+0
2976 1.76966529e+0 -1.54015092e+0
2978 1.68818554e+0 -1.57057782e+0
2980 1.60818760e+0 -1.59300046e+0
2982 1.53039802e+0 -1.60821703e+0
2984 1.45535763e+0 -1.61703507e+0
2986 1.38344563e+0 -1.62024100e+0
2988 1.31490525e+0 -1.61857894e+0
2990 1.24986861e+0 -1.61273744e+0
2992 1.18837958e+0 -1.60334238e+0
2994 1.13041393e+0 -1.59095452e+0
2996 1.07589647e+0 -1.57607039e+0
2998 1.02471531e+0 -1.55912523e+0
3000 9.76733315e-1 -1.54049743e+0
