#Note:A; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
2614 3.69444195e-1 -9.83532978e-1
2616 3.66307228e-1 -9.63640579e-1
2618 3.63471163e-1 -9.43925832e-1
2620 3.60928858e-1 -9.24376953e-1
2622 3.58674120e-1 -9.04982433e-1
2624 3.56701668e-1 -8.85731031e-1
2626 3.55007103e-1 -8.66611752e-1
2628 3.53586879e-1 -8.47613838e-1
2630 3.52438289e-1 -8.28726755e-1
2632 3.51559448e-1 -8.09940182e-1
2634 3.50949282e-1 -7.91243998e-1
2636 3.50607524e-1 -7.72628277e-1
2638 3.50534715e-1 -7.54083273e-1
2640 3.50732204e-1 -7.35599420e-1
2642 3.51202160e-1 -7.17167324e-1
2644 3.51947584e-1 -6.98777758e-1
2646 3.52972329e-1 -6.80421662e-1
2648 3.54281121e-1 -6.62090144e-1
2650 3.55879586e-1 -6.43774485e-1
2652 3.57774287e-1 -6.25466142e-1
2654 3.59972759e-1 -6.07156758e-1
2656 3.62483553e-1 -5.88838181e-1
2658 3.65316292e-1 -5.70502473e-1
2660 3.68481718e-1 -5.52141941e-1
2662 3.71991765e-1 -5.33749161e-1
2664 3.75859619e-1 -5.15317015e-1
2666 3.80099804e-1 -4.96838733e-1
2668 3.84728261e-1 -4.78307946e-1
2670 3.89762444e-1 -4.59718749e-1
2672 3.95221422e-1 -4.41065771e-1
2674 4.01125986e-1 -4.22344268e-1
2676 4.07498771e-1 -4.03550220e-1
2678 4.14364386e-1 -3.84680459e-1
2680 4.21749548e-1 -3.65732809e-1
2682 4.29683236e-1 -3.46706254e-1
2684 4.38196839e-1 -3.27601131e-1
2686 4.47324330e-1 -3.08419367e-1
2688 4.57102430e-1 -2.89164735e-1
2690 4.67570794e-1 -2.69843173e-1
2692 4.78772181e-1 -2.50463143e-1
2694 4.90752644e-1 -2.31036048e-1
2696 5.03561699e-1 -2.11576720e-1
2698 5.17252490e-1 -1.92103983e-1
2700 5.31881930e-1 -1.72641299e-1
2702 5.47510818e-1 -1.53217520e-1
2704 5.64203897e-1 -1.33867744e-1
2706 5.82029866e-1 -1.14634297e-1
2708 6.01061285e-1 -9.55678589e-2
2710 6.21374382e-1 -7.67287308e-2
2712 6.43048691e-1 -5.81882719e-2
2714 6.66166500e-1 -4.00305055e-2
2716 6.90812041e-1 -2.23539013e-2
2718 7.17070357e-1 -5.27332976e-3
2720 7.45025767e-1 1.10778262e-2
2722 7.74759838e-1 2.65454329e-2
2724 8.06348746e-1 4.09522969e-2
2726 8.39859919e-1 5.40958683e-2
2728 8.75347834e-1 6.57460839e-2
2730 9.12848830e-1 7.56435266e-2
2732 9.52374833e-1 8.34981420e-2
2734 9.93905911e-1 8.89888286e-2
2736 1.03738163e+0 9.17643007e-2
2738 1.08269127e+0 9.14457075e-2
2740 1.12966317e+0 8.76315707e-2
2742 1.17805351e+0 7.99056473e-2
2744 1.22753527e+0 6.78483198e-2
2746 1.27768838e+0 5.10520237e-2
2748 1.32799214e+0 2.91409992e-2
2750 1.37782178e+0 1.79528048e-3
2752 1.42645071e+0 -3.12217304e-2
2754 1.47306042e+0 -7.00334810e-2
2756 1.51675949e+0 -1.14620490e-1
2758 1.55661257e+0 -1.64793596e-1
2760 1.59167912e+0 -2.20173856e-1
2762 1.62106009e+0 -2.80182871e-1
2764 1.64394936e+0 -3.44046820e-1
2766 1.65968518e+0 -4.10816261e-1
2768 1.66779584e+0 -4.79401814e-1
2770 1.66803419e+0 -5.48623567e-1
2772 1.66039619e+0 -6.17269814e-1
2774 1.64512108e+0 -6.84159139e-1
2776 1.62267316e+0 -7.48199245e-1
2778 1.59370760e+0 -8.08436541e-1
2780 1.55902494e+0 -8.64092070e-1
2782 1.51951982e+0 -9.14581589e-1
2784 1.47612967e+0 -9.59519905e-1
2786 1.42978788e+0 -9.98711479e-1
2788 1.38138510e+0 -1.03213058e+0
2790 1.33174007e+0 -1.05989476e+0
2792 1.28158047e+0 -1.08223517e+0
2794 1.23153287e+0 -1.09946697e+0
2796 1.18212022e+0 -1.11196173e+0
2798 1.13376524e+0 -1.12012347e+0
2800 1.08679778e+0 -1.12436895e+0
2802 1.04146457e+0 -1.12511210e+0
2804 9.97940220e-1 -1.12275264e+0
2806 9.56338268e-1 -1.11766816e+0
2808 9.16721857e-1 -1.11020906e+0
2810 8.79113461e-1 -1.10069591e+0
2812 8.43503505e-1 -1.08941851e+0
2814 8.09857809e-1 -1.07663627e+0
2816 7.78123858e-1 -1.06257940e+0
2818 7.48235993e-1 -1.04745073e+0
2820 7.20119626e-1 -1.03142787e+0
2822 6.93694610e-1 -1.01466540e+0
2824 6.68877889e-1 -9.97297228e-1
2826 6.45585539e-1 -9.79438767e-1
2828 6.23734323e-1 -9.61189046e-1
2830 6.03242830e-1 -9.42632649e-1
2832 5.84032305e-1 -9.23841492e-1
2834 5.66027210e-1 -9.04876417e-1
2836 5.49155594e-1 -8.85788627e-1
2838 5.33349304e-1 -8.66620950e-1
2840 5.18544079e-1 -8.47408962e-1
2842 5.04679557e-1 -8.28181966e-1
2844 4.91699215e-1 -8.08963851e-1
2846 4.79550265e-1 -7.89773841e-1
2848 4.68183517e-1 -7.70627141e-1
2850 4.57553218e-1 -7.51535505e-1
2852 4.47616886e-1 -7.32507718e-1
2854 4.38335132e-1 -7.13550019e-1
2856 4.29671484e-1 -6.94666462e-1
2858 4.21592212e-1 -6.75859230e-1
2860 4.14066160e-1 -6.57128902e-1
2862 4.07064581e-1 -6.38474680e-1
2864 4.00560987e-1 -6.19894593e-1
2866 3.94531002e-1 -6.01385658e-1
2868 3.88952225e-1 -5.82944031e-1
2870 3.83804104e-1 -5.64565126e-1
2872 3.79067816e-1 -5.46243720e-1
2874 3.74726163e-1 -5.27974044e-1
2876 3.70763469e-1 -5.09749856e-1
2878 3.67165487e-1 -4.91564503e-1
2880 3.63919320e-1 -4.73410979e-1
2882 3.61013342e-1 -4.55281964e-1
2884 3.58437131e-1 -4.37169863e-1
2886 3.56181406e-1 -4.19066837e-1
2888 3.54237973e-1 -4.00964822e-1
2890 3.52599680e-1 -3.82855556e-1
2892 3.51260368e-1 -3.64730586e-1
2894 3.50214837e-1 -3.46581286e-1
2896 3.49458818e-1 -3.28398861e-1
2898 3.48988942e-1 -3.10174350e-1
2900 3.48802722e-1 -2.91898636e-1
2902 3.48898533e-1 -2.73562437e-1
2904 3.49275608e-1 -2.55156313e-1
2906 3.49934024e-1 -2.36670658e-1
2908 3.50874706e-1 -2.18095697e-1
2910 3.52099427e-1 -1.99421480e-1
2912 3.53610817e-1 -1.80637878e-1
2914 3.55412375e-1 -1.61734572e-1
2916 3.57508489e-1 -1.42701048e-1
2918 3.59904457e-1 -1.23526586e-1
2920 3.62606516e-1 -1.04200256e-1
2922 3.65621875e-1 -8.47109024e-2
2924 3.68958757e-1 -6.50471422e-2
2926 3.72626444e-1 -4.51973530e-2
2928 3.76635330e-1 -2.51496662e-2
2930 3.80996980e-1 -4.89196015e-3
2932 3.85724198e-1 1.55881453e-2
2934 3.90831105e-1 3.63032931e-2
2936 3.96333221e-1 5.72663910e-2
2938 4.02247563e-1 7.84906113e-2
2940 4.08592745e-1 9.99893873e-2
2942 4.15389102e-1 1.21776406e-1
2944 4.22658812e-1 1.43865598e-1
2946 4.30426047e-1 1.66271117e-1
2948 4.38717122e-1 1.89007317e-1
2950 4.47560682e-1 2.12088722e-1
2952 4.56987884e-1 2.35529982e-1
2954 4.67032618e-1 2.59345819e-1
2956 4.77731741e-1 2.83550961e-1
2958 4.89125332e-1 3.08160056e-1
2960 5.01256984e-1 3.33187568e-1
2962 5.14174117e-1 3.58647647e-1
2964 5.27928321e-1 3.84553975e-1
2966 5.42575740e-1 4.10919573e-1
2968 5.58177490e-1 4.37756567e-1
2970 5.74800113e-1 4.65075914e-1
2972 5.92516082e-1 4.92887056e-1
2974 6.11404344e-1 5.21197520e-1
2976 6.31550918e-1 5.50012425e-1
2978 6.53049535e-1 5.79333900e-1
2980 6.76002339e-1 6.09160379e-1
2982 7.00520629e-1 6.39485765e-1
2984 7.26725656e-1 6.70298423e-1
2986 7.54749460e-1 7.01579989e-1
2988 7.84735741e-1 7.33303941e-1
2990 8.16840753e-1 7.65433903e-1
2992 8.51234196e-1 7.97921629e-1
2994 8.88100074e-1 8.30704616e-1
2996 9.27637482e-1 8.63703271e-1
2998 9.70061254e-1 8.96817576e-1
3000 1.01560240e+0 9.29923164e-1
