#Note:C; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
936 3.23077553e-1 7.39097332e-1
938 3.37741729e-1 7.93579269e-1
940 3.53757735e-1 8.50220869e-1
942 3.71283381e-1 9.09195880e-1
944 3.90500042e-1 9.70694518e-1
946 4.11616895e-1 1.03492523e+0
948 4.34876046e-1 1.10211659e+0
950 4.60558770e-1 1.17251939e+0
952 4.88993128e-1 1.24640873e+0
954 5.20563316e-1 1.32408627e+0
956 5.55721185e-1 1.40588233e+0
958 5.95000511e-1 1.49215779e+0
960 6.39034731e-1 1.58330545e+0
962 6.88579107e-1 1.67975046e+0
964 7.44538517e-1 1.78194904e+0
966 8.08002434e-1 1.89038450e+0
968 8.80289089e-1 2.00555883e+0
970 9.63001315e-1 2.12797732e+0
972 1.05809720e+0 2.25812223e+0
974 1.16797926e+0 2.39640930e+0
976 1.29560631e+0 2.54311778e+0
978 1.44463213e+0 2.69827908e+0
980 1.61957338e+0 2.86150180e+0
982 1.82600467e+0 3.03169880e+0
984 2.07076718e+0 3.20666523e+0
986 2.36215242e+0 3.38243368e+0
988 2.70997254e+0 3.55230693e+0
990 3.12533274e+0 3.70545150e+0
992 3.61975249e+0 3.82496373e+0
994 4.20302113e+0 3.88548178e+0
996 4.87886977e+0 3.85088996e+0
998 5.63748084e+0 3.67370077e+0
1000 6.44483584e+0 3.29937129e+0
1002 7.23224394e+0 2.68008986e+0
1004 7.89532956e+0 1.80003723e+0
1006 8.31506017e+0 7.03501942e-1
1008 8.40242864e+0 -4.96937313e-1
1010 8.14229946e+0 -1.65149228e+0
1012 7.60072560e+0 -2.63007243e+0
1014 6.88948628e+0 -3.36428570e+0
1016 6.11875245e+0 -3.85046670e+0
1018 5.36845406e+0 -4.12577118e+0
1020 4.68345180e+0 -4.24139317e+0
1022 4.08165858e+0 -4.24560717e+0
1024 3.56458294e+0 -4.17696884e+0
1026 3.12551547e+0 -4.06356329e+0
1028 2.75460434e+0 -3.92472192e+0
1030 2.44156223e+0 -3.77324826e+0
1032 2.17691165e+0 -3.61736817e+0
1034 1.95243417e+0 -3.46221040e+0
1036 1.76122827e+0 -3.31085498e+0
1038 1.59759735e+0 -3.16504801e+0
1040 1.45688011e+0 -3.02567863e+0
1042 1.33527597e+0 -2.89309362e+0
1044 1.22968719e+0 -2.76730299e+0
1046 1.13758462e+0 -2.64811384e+0
1048 1.05689724e+0 -2.53521684e+0
1050 9.85922764e-1 -2.42824174e+0
1052 9.23256136e-1 -2.32679262e+0
1054 8.67732426e-1 -2.23046989e+0
1056 8.18381422e-1 -2.13888358e+0
1058 7.74391436e-1 -2.05166110e+0
1060 7.35080404e-1 -1.96845124e+0
1062 6.99872750e-1 -1.88892595e+0
1064 6.68280798e-1 -1.81278061e+0
1066 6.39889778e-1 -1.73973340e+0
1068 6.14345685e-1 -1.66952417e+0
1070 5.91345407e-1 -1.60191300e+0
1072 5.70628672e-1 -1.53667867e+0
1074 5.51971441e-1 -1.47361706e+0
1076 5.35180480e-1 -1.41253964e+0
1078 5.20088878e-1 -1.35327195e+0
1080 5.06552336e-1 -1.29565227e+0
1082 4.94446089e-1 -1.23953029e+0
1084 4.83662345e-1 -1.18476595e+0
1086 4.74108151e-1 -1.13122831e+0
1088 4.65703616e-1 -1.07879459e+0
1090 4.58380431e-1 -1.02734919e+0
1092 4.52080641e-1 -9.76782904e-1
1094 4.46755629e-1 -9.26992102e-1
1096 4.42365284e-1 -8.77878023e-1
1098 4.38877327e-1 -8.29346115e-1
1100 4.36266772e-1 -7.81305413e-1
1102 4.34515524e-1 -7.33667972e-1
1104 4.33612074e-1 -6.86348319e-1
1106 4.33551313e-1 -6.39262950e-1
1108 4.34334437e-1 -5.92329846e-1
1110 4.35968949e-1 -5.45468013e-1
1112 4.38468763e-1 -4.98597038e-1
1114 4.41854399e-1 -4.51636666e-1
1116 4.46153285e-1 -4.04506385e-1
1118 4.51400167e-1 -3.57125026e-1
1120 4.57637638e-1 -3.09410374e-1
1122 4.64916795e-1 -2.61278791e-1
1124 4.73298053e-1 -2.12644854e-1
1126 4.82852116e-1 -1.63421010e-1
1128 4.93661152e-1 -1.13517259e-1
1130 5.05820180e-1 -6.28408672e-2
1132 5.19438730e-1 -1.12961344e-2
1134 5.34642796e-1 4.12157735e-2
1136 5.51577160e-1 9.47968926e-2
1138 5.70408127e-1 1.49552393e-1
1140 5.91326780e-1 2.05590323e-1
1142 6.14552809e-1 2.63021088e-1
1144 6.40339065e-1 3.21956576e-1
1146 6.68976940e-1 3.82508776e-1
1148 7.00802744e-1 4.44787728e-1
1150 7.36205245e-1 5.08898537e-1
1152 7.75634583e-1 5.74937119e-1
1154 8.19612770e-1 6.42984211e-1
1156 8.68746002e-1 7.13097015e-1
1158 9.23739003e-1 7.85297620e-1
1160 9.85411548e-1 8.59557017e-1
1162 1.05471717e+0 9.35773154e-1
1164 1.13276385e+0 1.01374088e+0
1166 1.22083581e+0 1.09311096e+0
1168 1.32041503e+0 1.17333447e+0
1170 1.43319917e+0 1.25358783e+0
1172 1.56111066e+0 1.33267267e+0
1174 1.70628771e+0 1.40888392e+0
1176 1.87104225e+0 1.47983978e+0
1178 2.05776150e+0 1.54226927e+0
1180 2.26871847e+0 1.59176062e+0
1182 2.50574313e+0 1.62248904e+0
1184 2.76969452e+0 1.62697332e+0
1186 3.05967489e+0 1.59596144e+0
1188 3.37196060e+0 1.51861931e+0
1190 3.69872526e+0 1.38327687e+0
1192 4.02683003e+0 1.17901840e+0
1194 4.33724607e+0 8.98279672e-1
1196 4.60592319e+0 5.40203291e-1
1198 4.80682381e+0 1.13797648e-1
1200 4.91707076e+0 -3.60709457e-1
1202 4.92279831e+0 -8.53823273e-1
1204 4.82323274e+0 -1.33218253e+0
1206 4.63092554e+0 -1.76555585e+0
1208 4.36801487e+0 -2.13253499e+0
1210 4.06044225e+0 -2.42288764e+0
1212 3.73263943e+0 -2.63650486e+0
1214 3.40424481e+0 -2.78035758e+0
1216 3.08902727e+0 -2.86510781e+0
1218 2.79534600e+0 -2.90241058e+0
1220 2.52732072e+0 -2.90321961e+0
1222 2.28611588e+0 -2.87696297e+0
1224 2.07103617e+0 -2.83130634e+0
1226 1.88034162e+0 -2.77224283e+0
1228 1.71180026e+0 -2.70432706e+0
1230 1.56303540e+0 -2.63094609e+0
1232 1.43172782e+0 -2.55457374e+0
1234 1.31572251e+0 -2.47698699e+0
1236 1.21307583e+0 -2.39944015e+0
1238 1.12206754e+0 -2.32280030e+0
1240 1.04119344e+0 -2.24765048e+0
1242 9.69148243e-1 -2.17436697e+0
1244 9.04804516e-1 -2.10317679e+0
1246 8.47190896e-1 -2.03420005e+0
1248 7.95471358e-1 -1.96748113e+0
1250 7.48926336e-1 -1.90301137e+0
1252 7.06936016e-1 -1.84074576e+0
1254 6.68965788e-1 -1.78061489e+0
1256 6.34553747e-1 -1.72253375e+0
1258 6.03300003e-1 -1.66640797e+0
1260 5.74857605e-1 -1.61213829e+0
1262 5.48924846e-1 -1.55962374e+0
1264 5.25238746e-1 -1.50876385e+0
1266 5.03569538e-1 -1.45946015e+0
1268 4.83716003e-1 -1.41161714e+0
1270 4.65501512e-1 -1.36514296e+0
1272 4.48770670e-1 -1.31994972e+0
1274 4.33386466e-1 -1.27595367e+0
1276 4.19227845e-1 -1.23307523e+0
1278 4.06187634e-1 -1.19123893e+0
1280 3.94170777e-1 -1.15037327e+0
1282 3.83092813e-1 -1.11041058e+0
1284 3.72878577e-1 -1.07128679e+0
1286 3.63461084e-1 -1.03294123e+0
1288 3.54780559e-1 -9.95316420e-1
1290 3.46783610e-1 -9.58357845e-1
1292 3.39422501e-1 -9.22013732e-1
1294 3.32654535e-1 -8.86234844e-1
1296 3.26441508e-1 -8.50974280e-1
1298 3.20749239e-1 -8.16187276e-1
1300 3.15547161e-1 -7.81831021e-1
1302 3.10807967e-1 -7.47864476e-1
1304 3.06507293e-1 -7.14248210e-1
1306 3.02623458e-1 -6.80944237e-1
1308 2.99137217e-1 -6.47915863e-1
1310 2.96031566e-1 -6.15127544e-1
1312 2.93291562e-1 -5.82544744e-1
1314 2.90904165e-1 -5.50133803e-1
1316 2.88858113e-1 -5.17861813e-1
1318 2.87143805e-1 -4.85696491e-1
1320 2.85753209e-1 -4.53606064e-1
1322 2.84679777e-1 -4.21559150e-1
1324 2.83918388e-1 -3.89524649e-1
1326 2.83465291e-1 -3.57471629e-1
1328 2.83318065e-1 -3.25369218e-1
1330 2.83475601e-1 -2.93186491e-1
1332 2.83938077e-1 -2.60892367e-1
