#Note:C2; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
2628 2.95280529e-1 -1.01346820e+0
2630 2.93131723e-1 -9.97310675e-1
2632 2.91181957e-1 -9.81287495e-1
2634 2.89427390e-1 -9.65390591e-1
2636 2.87864747e-1 -9.49612084e-1
2638 2.86491294e-1 -9.33944276e-1
2640 2.85304832e-1 -9.18379642e-1
2642 2.84303683e-1 -9.02910821e-1
2644 2.83486684e-1 -8.87530604e-1
2646 2.82853183e-1 -8.72231933e-1
2648 2.82403034e-1 -8.57007887e-1
2650 2.82136602e-1 -8.41851682e-1
2652 2.82054764e-1 -8.26756665e-1
2654 2.82158915e-1 -8.11716307e-1
2656 2.82450980e-1 -7.96724204e-1
2658 2.82933422e-1 -7.81774073e-1
2660 2.83609261e-1 -7.66859755e-1
2662 2.84482089e-1 -7.51975214e-1
2664 2.85556090e-1 -7.37114543e-1
2666 2.86836070e-1 -7.22271967e-1
2668 2.88327477e-1 -7.07441853e-1
2670 2.90036439e-1 -6.92618722e-1
2672 2.91969795e-1 -6.77797260e-1
2674 2.94135135e-1 -6.62972336e-1
2676 2.96540844e-1 -6.48139026e-1
2678 2.99196148e-1 -6.33292636e-1
2680 3.02111170e-1 -6.18428737e-1
2682 3.05296982e-1 -6.03543198e-1
2684 3.08765671e-1 -5.88632235e-1
2686 3.12530407e-1 -5.73692463e-1
2688 3.16605511e-1 -5.58720957e-1
2690 3.21006543e-1 -5.43715326e-1
2692 3.25750377e-1 -5.28673800e-1
2694 3.30855298e-1 -5.13595328e-1
2696 3.36341095e-1 -4.98479699e-1
2698 3.42229162e-1 -4.83327677e-1
2700 3.48542606e-1 -4.68141156e-1
2702 3.55306353e-1 -4.52923351e-1
2704 3.62547262e-1 -4.37679008e-1
2706 3.70294237e-1 -4.22414654e-1
2708 3.78578338e-1 -4.07138881e-1
2710 3.87432885e-1 -3.91862681e-1
2712 3.96893552e-1 -3.76599824e-1
2714 4.06998447e-1 -3.61367302e-1
2716 4.17788170e-1 -3.46185826e-1
2718 4.29305829e-1 -3.31080408e-1
2720 4.41597021e-1 -3.16081015e-1
2722 4.54709745e-1 -3.01223317e-1
2724 4.68694231e-1 -2.86549526e-1
2726 4.83602670e-1 -2.72109345e-1
2728 4.99488803e-1 -2.57961019e-1
2730 5.16407336e-1 -2.44172494e-1
2732 5.34413143e-1 -2.30822689e-1
2734 5.53560196e-1 -2.18002845e-1
2736 5.73900170e-1 -2.05817960e-1
2738 5.95480650e-1 -1.94388237e-1
2740 6.18342866e-1 -1.83850520e-1
2742 6.42518884e-1 -1.74359604e-1
2744 6.68028168e-1 -1.66089325e-1
2746 6.94873449e-1 -1.59233257e-1
2748 7.23035860e-1 -1.54004817e-1
2750 7.52469328e-1 -1.50636523e-1
2752 7.83094278e-1 -1.49378103e-1
2754 8.14790807e-1 -1.50493093e-1
2756 8.47391584e-1 -1.54253562e-1
2758 8.80674922e-1 -1.60932586e-1
2760 9.14358616e-1 -1.70794179e-1
2762 9.48095378e-1 -1.84080509e-1
2764 9.81470854e-1 -2.00996483e-1
2766 1.01400532e+0 -2.21692131e-1
2768 1.04516019e+0 -2.46243642e-1
2770 1.07435029e+0 -2.74634457e-1
2772 1.10096231e+0 -3.06738272e-1
2774 1.12437946e+0 -3.42306202e-1
2776 1.14401114e+0 -3.80960440e-1
2778 1.15932562e+0 -4.22196470e-1
2780 1.16988299e+0 -4.65395146e-1
2782 1.17536470e+0 -5.09844810e-1
2784 1.17559630e+0 -5.54772219e-1
2786 1.17056039e+0 -5.99379670e-1
2788 1.16039814e+0 -6.42884690e-1
2790 1.14539899e+0 -6.84558190e-1
2792 1.12598008e+0 -7.23757259e-1
2794 1.10265793e+0 -7.59949682e-1
2796 1.07601597e+0 -7.92728552e-1
2798 1.04667130e+0 -8.21816825e-1
2800 1.01524391e+0 -8.47062848e-1
2802 9.82330549e-1 -8.68428804e-1
2804 9.48484607e-1 -8.85974379e-1
2806 9.14202307e-1 -8.99837963e-1
2808 8.79914865e-1 -9.10217401e-1
2810 8.45985751e-1 -9.17351785e-1
2812 8.12711961e-1 -9.21505328e-1
2814 7.80328142e-1 -9.22953823e-1
2816 7.49012557e-1 -9.21973850e-1
2818 7.18894001e-1 -9.18834631e-1
2820 6.90058999e-1 -9.13792218e-1
2822 6.62558830e-1 -9.07085693e-1
2824 6.36416042e-1 -8.98934966e-1
2826 6.11630297e-1 -8.89539818e-1
2828 5.88183469e-1 -8.79079869e-1
2830 5.66043988e-1 -8.67715200e-1
2832 5.45170459e-1 -8.55587398e-1
2834 5.25514638e-1 -8.42820875e-1
2836 5.07023829e-1 -8.29524312e-1
2838 4.89642784e-1 -8.15792150e-1
2840 4.73315189e-1 -8.01706058e-1
2842 4.57984803e-1 -7.87336335e-1
2844 4.43596302e-1 -7.72743220e-1
2846 4.30095911e-1 -7.57978101e-1
2848 4.17431837e-1 -7.43084605e-1
2850 4.05554568e-1 -7.28099585e-1
2852 3.94417048e-1 -7.13053993e-1
2854 3.83974777e-1 -6.97973664e-1
2856 3.74185838e-1 -6.82879992e-1
2858 3.65010876e-1 -6.67790536e-1
2860 3.56413041e-1 -6.52719540e-1
2862 3.48357911e-1 -6.37678397e-1
2864 3.40813385e-1 -6.22676037e-1
2866 3.33749585e-1 -6.07719281e-1
2868 3.27138732e-1 -5.92813131e-1
2870 3.20955032e-1 -5.77961035e-1
2872 3.15174560e-1 -5.63165103e-1
2874 3.09775144e-1 -5.48426305e-1
2876 3.04736253e-1 -5.33744631e-1
2878 3.00038896e-1 -5.19119234e-1
2880 2.95665516e-1 -5.04548555e-1
2882 2.91599897e-1 -4.90030425e-1
2884 2.87827076e-1 -4.75562151e-1
2886 2.84333259e-1 -4.61140600e-1
2888 2.81105741e-1 -4.46762259e-1
2890 2.78132841e-1 -4.32423289e-1
2892 2.75403828e-1 -4.18119577e-1
2894 2.72908865e-1 -4.03846773e-1
2896 2.70638952e-1 -3.89600323e-1
2898 2.68585871e-1 -3.75375497e-1
2900 2.66742146e-1 -3.61167414e-1
2902 2.65100994e-1 -3.46971060e-1
2904 2.63656288e-1 -3.32781303e-1
2906 2.62402522e-1 -3.18592907e-1
2908 2.61334780e-1 -3.04400542e-1
2910 2.60448707e-1 -2.90198788e-1
2912 2.59740481e-1 -2.75982148e-1
2914 2.59206797e-1 -2.61745042e-1
2916 2.58844839e-1 -2.47481820e-1
2918 2.58652270e-1 -2.33186752e-1
2920 2.58627213e-1 -2.18854036e-1
2922 2.58768240e-1 -2.04477795e-1
2924 2.59074363e-1 -1.90052070e-1
2926 2.59545025e-1 -1.75570824e-1
2928 2.60180096e-1 -1.61027930e-1
2930 2.60979867e-1 -1.46417177e-1
2932 2.61945051e-1 -1.31732254e-1
2934 2.63076782e-1 -1.16966751e-1
2936 2.64376622e-1 -1.02114153e-1
2938 2.65846559e-1 -8.71678310e-2
2940 2.67489020e-1 -7.21210352e-2
2942 2.69306878e-1 -5.69668901e-2
2944 2.71303463e-1 -4.16983855e-2
2946 2.73482578e-1 -2.63083693e-2
2948 2.75848512e-1 -1.07895395e-2
2950 2.78406063e-1 4.86556375e-3
2952 2.81160555e-1 2.06645661e-2
2954 2.84117866e-1 3.66152673e-2
2956 2.87284453e-1 5.27256493e-2
2958 2.90667383e-1 6.90038840e-2
2960 2.94274370e-1 8.54583413e-2
2962 2.98113809e-1 1.02097597e-1
2964 3.02194819e-1 1.18930438e-1
2966 3.06527290e-1 1.35965872e-1
2968 3.11121934e-1 1.53213131e-1
2970 3.15990339e-1 1.70681677e-1
2972 3.21145035e-1 1.88381203e-1
2974 3.26599556e-1 2.06321643e-1
2976 3.32368520e-1 2.24513161e-1
2978 3.38467708e-1 2.42966160e-1
2980 3.44914153e-1 2.61691273e-1
2982 3.51726240e-1 2.80699352e-1
2984 3.58923816e-1 3.00001466e-1
2986 3.66528303e-1 3.19608874e-1
2988 3.74562836e-1 3.39533014e-1
2990 3.83052396e-1 3.59785466e-1
2992 3.92023978e-1 3.80377923e-1
2994 4.01506753e-1 4.01322142e-1
2996 4.11532262e-1 4.22629888e-1
2998 4.22134623e-1 4.44312866e-1
3000 4.33350754e-1 4.66382633e-1
